id,name,structure-id,structure-abbrev,structure-name,structure-color,strain,transgenic-line,gender,injection-coordinates,injection-volume,injection-structures,product-id,sum,num-voxels,selected,experiment_page_url
297892130,Tlx3-Cre_LURC-128446,993,MOs,Secondary motor area,1F9D5A,unknown,Tlx3-Cre_PL56,F,"[4340, 1380, 6410]",0.048837,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,0.95758,483853,false,http://connectivity.brain-map.org/projection/experiment/297892130
100141435,378-673,258,LSr,"Lateral septal nucleus, rostral (rostroventral) part",90CBED,C57BL/6J,"",M,"[4910, 4170, 5940]",0.385931,"[{""id""=>250, ""name""=>""Lateral septal nucleus, caudal (caudodorsal) part"", ""abbreviation""=>""LSc"", ""color""=>""90CBED""}, {""id""=>258, ""name""=>""Lateral septal nucleus, rostral (rostroventral) part"", ""abbreviation""=>""LSr"", ""color""=>""90CBED""}, {""id""=>266, ""name""=>""Lateral septal nucleus, ventral part"", ""abbreviation""=>""LSv"", ""color""=>""90CBED""}, {""id""=>310, ""name""=>""Septofimbrial nucleus"", ""abbreviation""=>""SF"", ""color""=>""90CBED""}, {""id""=>564, ""name""=>""Medial septal nucleus"", ""abbreviation""=>""MS"", ""color""=>""96A7D3""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]",5,0.95754,483042,false,http://connectivity.brain-map.org/projection/experiment/100141435
293255030,Htr2a-Cre_KM207-120419,946,PH,Posterior hypothalamic nucleus,FF4C3E,unknown,Htr2a-Cre_KM207,M,"[8140, 5950, 5750]",0.136992,"[{""id""=>100, ""name""=>""Interpeduncular nucleus"", ""abbreviation""=>""IPN"", ""color""=>""FFA6FF""}, {""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>197, ""name""=>""Rostral linear nucleus raphe"", ""abbreviation""=>""RL"", ""color""=>""FFA6FF""}, {""id""=>491, ""name""=>""Medial mammillary nucleus"", ""abbreviation""=>""MM"", ""color""=>""FF4C3E""}, {""id""=>525, ""name""=>""Supramammillary nucleus"", ""abbreviation""=>""SUM"", ""color""=>""FF4C3E""}, {""id""=>749, ""name""=>""Ventral tegmental area"", ""abbreviation""=>""VTA"", ""color""=>""FF90FF""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}]",5,0.95131,493812,false,http://connectivity.brain-map.org/projection/experiment/293255030
297225422,Tlx3-Cre-125626,409,VISl,Lateral visual area,08858C,unknown,Tlx3-Cre_PL56,M,"[8910, 1770, 9010]",0.046426,"[{""id""=>385, ""name""=>""Primary visual area"", ""abbreviation""=>""VISp"", ""color""=>""08858C""}, {""id""=>409, ""name""=>""Lateral visual area"", ""abbreviation""=>""VISl"", ""color""=>""08858C""}]",5,0.95120,493401,false,http://connectivity.brain-map.org/projection/experiment/297225422
159552290,Ntsr1-Cre-3570,378,SSs,Supplemental somatosensory area,188064,B6.Cg,Ntsr1-Cre_GN220,F,"[6200, 2730, 9040]",0.334310,"[{""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>353, ""name""=>""Primary somatosensory area, nose"", ""abbreviation""=>""SSp-n"", ""color""=>""188064""}, {""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}, {""id""=>1018, ""name""=>""Ventral auditory area"", ""abbreviation""=>""AUDv"", ""color""=>""019399""}]",5,0.94164,488574,false,http://connectivity.brain-map.org/projection/experiment/159552290
159887627,Nr5a1-Cre-2364,723,ORBl,"Orbital area, lateral part",248A5E,B6;FVB,Nr5a1-Cre,M,"[2740, 3450, 6790]",0.091964,"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>723, ""name""=>""Orbital area, lateral part"", ""abbreviation""=>""ORBl"", ""color""=>""248A5E""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,0.93958,490738,false,http://connectivity.brain-map.org/projection/experiment/159887627
146859480,Cdhr1-Cre-60,507,MOB,Main olfactory bulb,9AD2BD,unknown,Cdhr1-Cre_KG66,M,"[750, 4810, 6010]",0.281296,"[{""id""=>507, ""name""=>""Main olfactory bulb"", ""abbreviation""=>""MOB"", ""color""=>""9AD2BD""}]",5,0.93785,489656,false,http://connectivity.brain-map.org/projection/experiment/146859480
305404551,Slc17a6-IRES-Cre-124428,867,PB,Parabrachial nucleus,FFAE6F,B6.129,Slc17a6-IRES-Cre,F,"[10650, 3970, 6500]",0.083617,"[{""id""=>147, ""name""=>""Locus ceruleus"", ""abbreviation""=>""LC"", ""color""=>""FFC395""}, {""id""=>280, ""name""=>""Barrington's nucleus"", ""abbreviation""=>""B"", ""color""=>""FFBA86""}, {""id""=>358, ""name""=>""Sublaterodorsal nucleus"", ""abbreviation""=>""SLD"", ""color""=>""FFC395""}, {""id""=>460, ""name""=>""Midbrain trigeminal nucleus"", ""abbreviation""=>""MEV"", ""color""=>""FF7AFF""}, {""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}, {""id""=>867, ""name""=>""Parabrachial nucleus"", ""abbreviation""=>""PB"", ""color""=>""FFAE6F""}, {""id""=>898, ""name""=>""Pontine central gray"", ""abbreviation""=>""PCG"", ""color""=>""FFBA86""}]",5,0.93721,494427,false,http://connectivity.brain-map.org/projection/experiment/305404551
160151570,Slc6a5-Cre-355,437,SPVI,"Spinal nucleus of the trigeminal, interpolar part",FFA5D2,B6.Cg,Slc6a5-Cre_KF109,M,"[12290, 5610, 7370]",0.190024,"[{""id""=>429, ""name""=>""Spinal nucleus of the trigeminal, caudal part"", ""abbreviation""=>""SPVC"", ""color""=>""FFA5D2""}, {""id""=>437, ""name""=>""Spinal nucleus of the trigeminal, interpolar part"", ""abbreviation""=>""SPVI"", ""color""=>""FFA5D2""}]",5,0.93594,496433,false,http://connectivity.brain-map.org/projection/experiment/160151570
292476595,A930038C07Rik-Tg1-Cre-3954,985,MOp,Primary motor area,1F9D5A,unknown,A930038C07Rik-Tg1-Cre,F,"[3070, 3050, 7420]",0.097480,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,0.93306,483853,false,http://connectivity.brain-map.org/projection/experiment/292476595
182616478,Cux2-IRES-Cre-148,985,MOp,Primary motor area,1F9D5A,unknown,Cux2-IRES-Cre,F,"[5900, 1130, 6750]",0.176091,"[{""id""=>337, ""name""=>""Primary somatosensory area, lower limb"", ""abbreviation""=>""SSp-ll"", ""color""=>""188064""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]",5,0.93247,487669,false,http://connectivity.brain-map.org/projection/experiment/182616478
114290225,Nr5a1-Cre-126,693,VMH,Ventromedial hypothalamic nucleus,FF4C3E,B6;FVB,Nr5a1-Cre,M,"[7050, 6740, 6010]",0.065948,"[{""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>223, ""name""=>""Arcuate hypothalamic nucleus"", ""abbreviation""=>""ARH"", ""color""=>""FF5D50""}, {""id""=>614, ""name""=>""Tuberal nucleus"", ""abbreviation""=>""TU"", ""color""=>""F2483B""}, {""id""=>693, ""name""=>""Ventromedial hypothalamic nucleus"", ""abbreviation""=>""VMH"", ""color""=>""FF4C3E""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}]",5,0.93118,495148,false,http://connectivity.brain-map.org/projection/experiment/114290225
178283239,Gal-Cre-1318,830,DMH,Dorsomedial nucleus of the hypothalamus,FF5547,B6.Cg,Gal-Cre_KI87,F,"[6870, 6040, 5760]",0.128332,"[{""id""=>118, ""name""=>""Periventricular hypothalamic nucleus, intermediate part"", ""abbreviation""=>""PVi"", ""color""=>""FF5D50""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}]",5,0.92967,495324,false,http://connectivity.brain-map.org/projection/experiment/178283239
478257959,Ntsr1-Cre_GN220-187357,385,VISp,Primary visual area,08858C,unknown,Ntsr1-Cre_GN220,M,"[9070, 1320, 2830]",0.204015,"[{""id""=>385, ""name""=>""Primary visual area"", ""abbreviation""=>""VISp"", ""color""=>""08858C""}]",35,0.92800,493989,false,http://connectivity.brain-map.org/projection/experiment/478257959
293752263,Crh-IRES-Cre-120688,1093,PRNc,"Pontine reticular nucleus, caudal part",FFBA86,B6.129,Crh-IRES-Cre (BL),M,"[10120, 5550, 5800]",0.015379,"[{""id""=>146, ""name""=>""Pontine reticular nucleus"", ""abbreviation""=>""PRNr"", ""color""=>""FFC395""}, {""id""=>238, ""name""=>""Nucleus raphe pontis"", ""abbreviation""=>""RPO"", ""color""=>""FFC395""}, {""id""=>679, ""name""=>""Superior central nucleus raphe"", ""abbreviation""=>""CS"", ""color""=>""FFC395""}, {""id""=>1093, ""name""=>""Pontine reticular nucleus, caudal part"", ""abbreviation""=>""PRNc"", ""color""=>""FFBA86""}]",5,0.92634,494506,false,http://connectivity.brain-map.org/projection/experiment/293752263
158376179,378-1638,795,PAG,Periaqueductal gray,FF90FF,C57BL/6J,"",M,"[9070, 5250, 5650]",0.095363,"[{""id""=>35, ""name""=>""Oculomotor nucleus"", ""abbreviation""=>""III"", ""color""=>""FF90FF""}, {""id""=>100, ""name""=>""Interpeduncular nucleus"", ""abbreviation""=>""IPN"", ""color""=>""FFA6FF""}, {""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>591, ""name""=>""Central linear nucleus raphe"", ""abbreviation""=>""CLI"", ""color""=>""FFA6FF""}, {""id""=>679, ""name""=>""Superior central nucleus raphe"", ""abbreviation""=>""CS"", ""color""=>""FFC395""}, {""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}, {""id""=>872, ""name""=>""Dorsal nucleus raphe"", ""abbreviation""=>""DR"", ""color""=>""FFA6FF""}, {""id""=>975, ""name""=>""Edinger-Westphal nucleus"", ""abbreviation""=>""EW"", ""color""=>""FF90FF""}]",5,0.91991,492107,false,http://connectivity.brain-map.org/projection/experiment/158376179
265820216,Syt6-Cre_KI148-3660,731,ORBm,"Orbital area, medial part",248A5E,B6.Cg,Syt6-Cre_KI148,M,"[2610, 3320, 6060]",0.056078,"[{""id""=>44, ""name""=>""Infralimbic area"", ""abbreviation""=>""ILA"", ""color""=>""59B363""}, {""id""=>731, ""name""=>""Orbital area, medial part"", ""abbreviation""=>""ORBm"", ""color""=>""248A5E""}, {""id""=>746, ""name""=>""Orbital area, ventrolateral part"", ""abbreviation""=>""ORBvl"", ""color""=>""248A5E""}, {""id""=>972, ""name""=>""Prelimbic area"", ""abbreviation""=>""PL"", ""color""=>""2FA850""}]",5,0.91739,494977,false,http://connectivity.brain-map.org/projection/experiment/265820216
287600392,Trib2-2A-CreERT2-D-3287,48,ACAv,"Anterior cingulate area, ventral part",40A666,B6.129,Trib2-2A-CreERT2,F,"[5150, 2190, 5720]",0.174608,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>48, ""name""=>""Anterior cingulate area, ventral part"", ""abbreviation""=>""ACAv"", ""color""=>""40A666""}]",5,0.91366,495523,false,http://connectivity.brain-map.org/projection/experiment/287600392
159994767,Syt17-Cre-46,589,TT,Taenia tecta,62D09F,unknown,Syt17-Cre_NO14,F,"[2820, 4700, 5920]",0.208675,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>159, ""name""=>""Anterior olfactory nucleus"", ""abbreviation""=>""AON"", ""color""=>""54BF94""}, {""id""=>507, ""name""=>""Main olfactory bulb"", ""abbreviation""=>""MOB"", ""color""=>""9AD2BD""}, {""id""=>589, ""name""=>""Taenia tecta"", ""abbreviation""=>""TT"", ""color""=>""62D09F""}, {""id""=>731, ""name""=>""Orbital area, medial part"", ""abbreviation""=>""ORBm"", ""color""=>""248A5E""}, {""id""=>746, ""name""=>""Orbital area, ventrolateral part"", ""abbreviation""=>""ORBvl"", ""color""=>""248A5E""}, {""id""=>961, ""name""=>""Piriform area"", ""abbreviation""=>""PIR"", ""color""=>""6ACBBA""}, {""id""=>972, ""name""=>""Prelimbic area"", ""abbreviation""=>""PL"", ""color""=>""2FA850""}]",5,0.90948,477539,false,http://connectivity.brain-map.org/projection/experiment/159994767
175158844,378-1791,100,IPN,Interpeduncular nucleus,FFA6FF,C57BL/6J,"",M,"[8900, 5500, 5700]",0.122408,"[{""id""=>100, ""name""=>""Interpeduncular nucleus"", ""abbreviation""=>""IPN"", ""color""=>""FFA6FF""}, {""id""=>146, ""name""=>""Pontine reticular nucleus"", ""abbreviation""=>""PRNr"", ""color""=>""FFC395""}, {""id""=>591, ""name""=>""Central linear nucleus raphe"", ""abbreviation""=>""CLI"", ""color""=>""FFA6FF""}, {""id""=>679, ""name""=>""Superior central nucleus raphe"", ""abbreviation""=>""CS"", ""color""=>""FFC395""}, {""id""=>749, ""name""=>""Ventral tegmental area"", ""abbreviation""=>""VTA"", ""color""=>""FF90FF""}]",5,0.90586,495457,false,http://connectivity.brain-map.org/projection/experiment/175158844
204908781,Gal-Cre_KI87-3469,149,PVT,Paraventricular nucleus of the thalamus,FF909F,B6.Cg,Gal-Cre_KI87,M,"[5890, 4040, 5810]",0.041862,"[{""id""=>15, ""name""=>""Parataenial nucleus"", ""abbreviation""=>""PT"", ""color""=>""FF909F""}, {""id""=>149, ""name""=>""Paraventricular nucleus of the thalamus"", ""abbreviation""=>""PVT"", ""color""=>""FF909F""}, {""id""=>362, ""name""=>""Mediodorsal nucleus of thalamus"", ""abbreviation""=>""MD"", ""color""=>""FF909F""}]",5,0.90254,496616,false,http://connectivity.brain-map.org/projection/experiment/204908781
307024292,PV-Cre-223,304325711,retina,retina,7F2E7E,"",Pvalb-IRES-Cre,F,"[5670, 7040, 5940]",0.018852,"[{""id""=>304325711, ""name""=>""retina"", ""abbreviation""=>""retina"", ""color""=>""7F2E7E""}]",31,0.90136,497686,false,http://connectivity.brain-map.org/projection/experiment/307024292
300641829,Rbp4-Cre_KL100-123746,619,NLOT,Nucleus of the lateral olfactory tract,95E4C8,unknown,Rbp4-Cre_KL100,M,"[5980, 6670, 7640]",0.060786,"[{""id""=>23, ""name""=>""Anterior amygdalar area"", ""abbreviation""=>""AAA"", ""color""=>""80C0E2""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>319, ""name""=>""Basomedial amygdalar nucleus"", ""abbreviation""=>""BMA"", ""color""=>""84EA81""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>403, ""name""=>""Medial amygdalar nucleus"", ""abbreviation""=>""MEA"", ""color""=>""80C0E2""}, {""id""=>536, ""name""=>""Central amygdalar nucleus"", ""abbreviation""=>""CEA"", ""color""=>""80C0E2""}, {""id""=>619, ""name""=>""Nucleus of the lateral olfactory tract"", ""abbreviation""=>""NLOT"", ""color""=>""95E4C8""}]",5,0.89952,492187,false,http://connectivity.brain-map.org/projection/experiment/300641829
266582782,Grp-Cre_KH288-130,972,PL,Prelimbic area,2FA850,FVB/N-Crl:CD1(ICR),Grp-Cre_KH288,F,"[3330, 3240, 5800]",0.121822,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>44, ""name""=>""Infralimbic area"", ""abbreviation""=>""ILA"", ""color""=>""59B363""}, {""id""=>972, ""name""=>""Prelimbic area"", ""abbreviation""=>""PL"", ""color""=>""2FA850""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,0.89940,490150,false,http://connectivity.brain-map.org/projection/experiment/266582782
303615412,Tlx3-Cre-137308,985,MOp,Primary motor area,1F9D5A,unknown,Tlx3-Cre_PL56,F,"[4920, 2090, 7720]",0.041890,"[{""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]",5,0.89357,486848,false,http://connectivity.brain-map.org/projection/experiment/303615412
301016175,Th-Cre_FI172-131671,867,PB,Parabrachial nucleus,FFAE6F,B6.FVB,Th-Cre_FI172,M,"[10350, 4120, 6530]",0.084031,"[{""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>147, ""name""=>""Locus ceruleus"", ""abbreviation""=>""LC"", ""color""=>""FFC395""}, {""id""=>358, ""name""=>""Sublaterodorsal nucleus"", ""abbreviation""=>""SLD"", ""color""=>""FFC395""}, {""id""=>460, ""name""=>""Midbrain trigeminal nucleus"", ""abbreviation""=>""MEV"", ""color""=>""FF7AFF""}, {""id""=>616, ""name""=>""Cuneiform nucleus"", ""abbreviation""=>""CUN"", ""color""=>""FF90FF""}, {""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}, {""id""=>867, ""name""=>""Parabrachial nucleus"", ""abbreviation""=>""PB"", ""color""=>""FFAE6F""}, {""id""=>898, ""name""=>""Pontine central gray"", ""abbreviation""=>""PCG"", ""color""=>""FFBA86""}, {""id""=>1052, ""name""=>""Pedunculopontine nucleus"", ""abbreviation""=>""PPN"", ""color""=>""FFA6FF""}]",5,0.89138,491590,false,http://connectivity.brain-map.org/projection/experiment/301016175
114472860,378-1178,515,MPN,Medial preoptic nucleus,FF4C3E,C57BL/6J,"",M,"[5520, 6480, 5750]",0.212685,"[{""id""=>133, ""name""=>""Periventricular hypothalamic nucleus, preoptic part"", ""abbreviation""=>""PVpo"", ""color""=>""FF5547""}, {""id""=>272, ""name""=>""Anteroventral periventricular nucleus"", ""abbreviation""=>""AVPV"", ""color""=>""FF5547""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>452, ""name""=>""Median preoptic nucleus"", ""abbreviation""=>""MEPO"", ""color""=>""FF5547""}, {""id""=>515, ""name""=>""Medial preoptic nucleus"", ""abbreviation""=>""MPN"", ""color""=>""FF4C3E""}, {""id""=>523, ""name""=>""Medial preoptic area"", ""abbreviation""=>""MPO"", ""color""=>""FF5547""}]",5,0.89134,496273,false,http://connectivity.brain-map.org/projection/experiment/114472860
168614604,Drd1a-Cre-4926,56,ACB,Nucleus accumbens,80CDF8,B6.Cg,Drd1a-Cre,F,"[4190, 5590, 6040]",0.241566,"[{""id""=>56, ""name""=>""Nucleus accumbens"", ""abbreviation""=>""ACB"", ""color""=>""80CDF8""}, {""id""=>226, ""name""=>""Lateral preoptic area"", ""abbreviation""=>""LPO"", ""color""=>""F2483B""}, {""id""=>258, ""name""=>""Lateral septal nucleus, rostral (rostroventral) part"", ""abbreviation""=>""LSr"", ""color""=>""90CBED""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>596, ""name""=>""Diagonal band nucleus"", ""abbreviation""=>""NDB"", ""color""=>""96A7D3""}]",5,0.89128,491343,false,http://connectivity.brain-map.org/projection/experiment/168614604
293549729,Gad2-IRES-Cre_LURC-120800,523,MPO,Medial preoptic area,FF5547,B6.Cg,Gad2-IRES-Cre,F,"[5810, 5710, 5220]",0.246451,"[{""id""=>38, ""name""=>""Paraventricular hypothalamic nucleus"", ""abbreviation""=>""PVH"", ""color""=>""FF5D50""}, {""id""=>88, ""name""=>""Anterior hypothalamic nucleus"", ""abbreviation""=>""AHN"", ""color""=>""FF4C3E""}, {""id""=>133, ""name""=>""Periventricular hypothalamic nucleus, preoptic part"", ""abbreviation""=>""PVpo"", ""color""=>""FF5547""}, {""id""=>272, ""name""=>""Anteroventral periventricular nucleus"", ""abbreviation""=>""AVPV"", ""color""=>""FF5547""}, {""id""=>347, ""name""=>""Subparaventricular zone"", ""abbreviation""=>""SBPV"", ""color""=>""FF5547""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>515, ""name""=>""Medial preoptic nucleus"", ""abbreviation""=>""MPN"", ""color""=>""FF4C3E""}, {""id""=>523, ""name""=>""Medial preoptic area"", ""abbreviation""=>""MPO"", ""color""=>""FF5547""}]",5,0.89052,495772,false,http://connectivity.brain-map.org/projection/experiment/293549729
306798836,Calb2-IRES-Cre-142392,304325711,retina,retina,7F2E7E,"",Calb2-IRES-Cre,M,"[4980, 7110, 5700]",0.057851,"[{""id""=>304325711, ""name""=>""retina"", ""abbreviation""=>""retina"", ""color""=>""7F2E7E""}]",31,0.88799,497686,false,http://connectivity.brain-map.org/projection/experiment/306798836
183472596,Grp-Cre-71,993,MOs,Secondary motor area,1F9D5A,B6;FVB;ICR,Grp-Cre_KH288,M,"[3890, 1850, 5770]",0.133753,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,0.88778,491746,false,http://connectivity.brain-map.org/projection/experiment/183472596
272826010,378-1871,1093,PRNc,"Pontine reticular nucleus, caudal part",FFBA86,C57BL/6J,"",M,"[9840, 6330, 5650]",0.059784,"[{""id""=>146, ""name""=>""Pontine reticular nucleus"", ""abbreviation""=>""PRNr"", ""color""=>""FFC395""}, {""id""=>206, ""name""=>""Nucleus raphe magnus"", ""abbreviation""=>""RM"", ""color""=>""FFC6E2""}, {""id""=>574, ""name""=>""Tegmental reticular nucleus"", ""abbreviation""=>""TRN"", ""color""=>""FFBA86""}, {""id""=>1093, ""name""=>""Pontine reticular nucleus, caudal part"", ""abbreviation""=>""PRNc"", ""color""=>""FFBA86""}]",5,0.88474,494417,false,http://connectivity.brain-map.org/projection/experiment/272826010
264873809,Cux2-CreERT2-184,926,ENTm,"Entorhinal area, medial part, dorsal zone",32B825,B6.Cg,Cux2-CreERT2,M,"[9820, 4240, 8880]",0.242019,"[{""id""=>918, ""name""=>""Entorhinal area, lateral part"", ""abbreviation""=>""ENTl"", ""color""=>""32B825""}, {""id""=>926, ""name""=>""Entorhinal area, medial part, dorsal zone"", ""abbreviation""=>""ENTm"", ""color""=>""32B825""}]",5,0.87220,492094,false,http://connectivity.brain-map.org/projection/experiment/264873809
184075807,Scnn1a-Tg3-Cre-4863,843,PAR,Parasubiculum,72D569,B6.C3H,Scnn1a-Tg3-Cre,F,"[9350, 3210, 8220]",0.194135,"[{""id""=>843, ""name""=>""Parasubiculum"", ""abbreviation""=>""PAR"", ""color""=>""72D569""}, {""id""=>918, ""name""=>""Entorhinal area, lateral part"", ""abbreviation""=>""ENTl"", ""color""=>""32B825""}, {""id""=>926, ""name""=>""Entorhinal area, medial part, dorsal zone"", ""abbreviation""=>""ENTm"", ""color""=>""32B825""}, {""id""=>1037, ""name""=>""Postsubiculum"", ""abbreviation""=>""POST"", ""color""=>""48C83C""}, {""id""=>1084, ""name""=>""Presubiculum"", ""abbreviation""=>""PRE"", ""color""=>""59B947""}]",5,0.87107,490731,false,http://connectivity.brain-map.org/projection/experiment/184075807
113766038,378-1131,672,CP,Caudoputamen,98D6F9,C57BL/6J,"",M,"[6150, 2870, 7830]",0.303852,"[{""id""=>353, ""name""=>""Primary somatosensory area, nose"", ""abbreviation""=>""SSp-n"", ""color""=>""188064""}, {""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>182305689, ""name""=>""Primary somatosensory area, unassigned"", ""abbreviation""=>""SSp-un"", ""color""=>""188064""}]",5,0.86965,480504,false,http://connectivity.brain-map.org/projection/experiment/113766038
477271169,Sepw1-Cre_NP39-174462,353,SSp-n,"Primary somatosensory area, nose",188064,unknown,Sepw1-Cre_NP39,M,"[5600, 1740, 8930]",0.033189,"[{""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>353, ""name""=>""Primary somatosensory area, nose"", ""abbreviation""=>""SSp-n"", ""color""=>""188064""}, {""id""=>182305689, ""name""=>""Primary somatosensory area, unassigned"", ""abbreviation""=>""SSp-un"", ""color""=>""188064""}]",5,0.86552,491952,false,http://connectivity.brain-map.org/projection/experiment/477271169
294397199,Cux2-IRES-Cre-126035,345,SSp-m,"Primary somatosensory area, mouth",188064,B6.Cg,Cux2-IRES-Cre,M,"[4600, 3510, 8650]",0.336852,"[{""id""=>345, ""name""=>""Primary somatosensory area, mouth"", ""abbreviation""=>""SSp-m"", ""color""=>""188064""}, {""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}, {""id""=>677, ""name""=>""Visceral area"", ""abbreviation""=>""VISC"", ""color""=>""11AD83""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}]",5,0.86310,488921,false,http://connectivity.brain-map.org/projection/experiment/294397199
175373569,378-1799,56,ACB,Nucleus accumbens,80CDF8,C57BL/6J,"",M,"[4520, 5510, 6630]",0.323983,"[{""id""=>56, ""name""=>""Nucleus accumbens"", ""abbreviation""=>""ACB"", ""color""=>""80CDF8""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]",5,0.86291,480762,false,http://connectivity.brain-map.org/projection/experiment/175373569
292620251,Trib2-2A-CreERT2-D-3302,337,SSp-ll,"Primary somatosensory area, lower limb",188064,B6.129,Trib2-2A-CreERT2,M,"[6300, 1160, 6880]",0.173739,"[{""id""=>337, ""name""=>""Primary somatosensory area, lower limb"", ""abbreviation""=>""SSp-ll"", ""color""=>""188064""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]",5,0.86088,487669,false,http://connectivity.brain-map.org/projection/experiment/292620251
